SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
17442,04/22/2020,,Hungary,22-04-2020 23:38,2168,225,295
17443,04/22/2020,,Iceland,22-04-2020 23:38,1785,10,1462
17444,04/22/2020,,India,22-04-2020 23:38,21370,681,4370
17445,04/22/2020,,Indonesia,22-04-2020 23:38,7418,635,913
17446,04/22/2020,,Iran,22-04-2020 23:38,85996,5391,63113
17447,04/22/2020,,Iraq,22-04-2020 23:38,1631,83,1146
17448,04/22/2020,,Ireland,22-04-2020 23:38,16671,769,9233
17449,04/22/2020,,Israel,22-04-2020 23:38,14498,189,5215
17450,04/22/2020,,Italy,22-04-2020 23:38,187327,25085,54543
17451,04/22/2020,,Ivory Coast,22-04-2020 23:38,952,14,310
17452,04/22/2020,,Jamaica,22-04-2020 23:38,233,6,27
17453,04/22/2020,,Japan,22-04-2020 23:38,11512,281,1356
17454,04/22/2020,,Jordan,22-04-2020 23:38,435,7,315
17455,04/22/2020,,Kazakhstan,22-04-2020 23:38,2135,19,515
17456,04/22/2020,,Kenya,22-04-2020 23:38,303,14,74
17457,04/22/2020,,Kosovo,22-04-2020 23:38,510,12,93
17458,04/22/2020,,Kuwait,22-04-2020 23:38,2248,13,443
17459,04/22/2020,,Kyrgyzstan,22-04-2020 23:38,612,7,254
17460,04/22/2020,,Laos,22-04-2020 23:38,19,0,4
17461,04/22/2020,,Latvia,22-04-2020 23:38,761,11,133
17462,04/22/2020,,Lebanon,22-04-2020 23:38,682,22,113
17463,04/22/2020,,Liberia,22-04-2020 23:38,101,8,20
17464,04/22/2020,,Libya,22-04-2020 23:38,59,1,15
17465,04/22/2020,,Liechtenstein,22-04-2020 23:38,81,1,55
17466,04/22/2020,,Lithuania,22-04-2020 23:38,1370,38,357
17467,04/22/2020,,Luxembourg,22-04-2020 23:38,3654,80,711
17468,04/22/2020,,MS Zaandam,22-04-2020 23:38,9,2,0
17469,04/22/2020,,Madagascar,22-04-2020 23:38,121,0,52
17470,04/22/2020,,Malawi,22-04-2020 23:38,23,3,3
17471,04/22/2020,,Malaysia,22-04-2020 23:38,5532,93,3452
17472,04/22/2020,,Maldives,22-04-2020 23:38,86,0,16
17473,04/22/2020,,Mali,22-04-2020 23:38,293,17,73
17474,04/22/2020,,Malta,22-04-2020 23:38,444,3,165
17475,04/22/2020,,Mauritania,22-04-2020 23:38,7,1,6
17476,04/22/2020,,Mauritius,22-04-2020 23:38,329,9,261
17477,04/22/2020,,Mexico,22-04-2020 23:38,9501,857,2627
17478,04/22/2020,,Moldova,22-04-2020 23:38,2778,75,560
17479,04/22/2020,,Monaco,22-04-2020 23:38,94,3,26
17480,04/22/2020,,Mongolia,22-04-2020 23:38,35,0,8
17481,04/22/2020,,Montenegro,22-04-2020 23:38,315,5,116
17482,04/22/2020,,Morocco,22-04-2020 23:38,3446,149,417
17483,04/22/2020,,Mozambique,22-04-2020 23:38,41,0,8
17484,04/22/2020,,Namibia,22-04-2020 23:38,16,0,6
17485,04/22/2020,,Nepal,22-04-2020 23:38,45,0,7
17486,04/22/2020,,Netherlands,22-04-2020 23:38,34842,4054,0
17487,04/22/2020,,New Zealand,22-04-2020 23:38,1451,14,1036
17488,04/22/2020,,Nicaragua,22-04-2020 23:38,10,2,7
17489,04/22/2020,,Niger,22-04-2020 23:38,662,22,193
17490,04/22/2020,,Nigeria,22-04-2020 23:38,873,28,197
17491,04/22/2020,,North Macedonia,22-04-2020 23:38,1259,56,272
17492,04/22/2020,,Norway,22-04-2020 23:38,7338,187,32
17493,04/22/2020,,Oman,22-04-2020 23:38,1614,8,238
17494,04/22/2020,,Pakistan,22-04-2020 23:38,10076,212,2156
17495,04/22/2020,,Panama,22-04-2020 23:38,4821,141,231
17496,04/22/2020,,Papua New Guinea,22-04-2020 23:38,8,0,0
17497,04/22/2020,,Paraguay,22-04-2020 23:38,213,9,62
17498,04/22/2020,,Peru,22-04-2020 23:38,19250,530,7027
17499,04/22/2020,,Philippines,22-04-2020 23:38,6710,446,693
17500,04/22/2020,,Poland,22-04-2020 23:38,10169,426,1513
17501,04/22/2020,,Portugal,22-04-2020 23:38,21982,785,1143
17502,04/22/2020,,Qatar,22-04-2020 23:38,7141,10,689
17503,04/22/2020,,Romania,22-04-2020 23:38,9710,524,2406
17504,04/22/2020,,Russia,22-04-2020 23:38,57999,513,4420
17505,04/22/2020,,Rwanda,22-04-2020 23:38,153,0,84
17506,04/22/2020,,Saint Kitts and Nevis,22-04-2020 23:38,15,0,1
17507,04/22/2020,,Saint Lucia,22-04-2020 23:38,15,0,15
17508,04/22/2020,,Saint Vincent and the Grenadines,22-04-2020 23:38,13,0,3
17509,04/22/2020,,San Marino,22-04-2020 23:38,488,40,62
17510,04/22/2020,,Sao Tome and Principe,22-04-2020 23:38,4,0,0
17511,04/22/2020,,Saudi Arabia,22-04-2020 23:38,12772,114,1812
17512,04/22/2020,,Senegal,22-04-2020 23:38,442,6,253
17513,04/22/2020,,Serbia,22-04-2020 23:38,6630,125,870
17514,04/22/2020,,Seychelles,22-04-2020 23:38,11,0,5
17515,04/22/2020,,Sierra Leone,22-04-2020 23:38,61,0,6
17516,04/22/2020,,Singapore,22-04-2020 23:38,10141,12,896
17517,04/22/2020,,Slovakia,22-04-2020 23:38,1244,14,284
17518,04/22/2020,,Slovenia,22-04-2020 23:38,1353,79,205
17519,04/22/2020,,Somalia,22-04-2020 23:38,286,8,4
17520,04/22/2020,,South Africa,22-04-2020 23:38,3635,65,1055
17521,04/22/2020,,South Korea,22-04-2020 23:38,10694,238,8277
17522,04/22/2020,,South Sudan,22-04-2020 23:38,4,0,0
17523,04/22/2020,,Spain,22-04-2020 23:38,208389,21717,85915
17524,04/22/2020,,Sri Lanka,22-04-2020 23:38,330,7,105
17525,04/22/2020,,Sudan,22-04-2020 23:38,140,13,12
17526,04/22/2020,,Suriname,22-04-2020 23:38,10,1,6
17527,04/22/2020,,Sweden,22-04-2020 23:38,16004,1937,550
17528,04/22/2020,,Switzerland,22-04-2020 23:38,28268,1509,19900
17529,04/22/2020,,Syria,22-04-2020 23:38,42,3,6
17530,04/22/2020,,Taiwan,22-04-2020 23:38,426,6,236
17531,04/22/2020,,Tanzania,22-04-2020 23:38,284,10,11
17532,04/22/2020,,Thailand,22-04-2020 23:38,2826,49,2352
17533,04/22/2020,,Timor-Leste,22-04-2020 23:38,23,0,1
17534,04/22/2020,,Togo,22-04-2020 23:38,88,6,56
17535,04/22/2020,,Trinidad and Tobago,22-04-2020 23:38,115,8,37
17536,04/22/2020,,Tunisia,22-04-2020 23:38,909,38,190
17537,04/22/2020,,Turkey,22-04-2020 23:38,98674,2376,16477
17538,04/22/2020,,UK,22-04-2020 23:38,133495,18100,0
17539,04/22/2020,,Uganda,22-04-2020 23:38,63,0,45
17540,04/22/2020,,Ukraine,22-04-2020 23:38,6592,174,424
17541,04/22/2020,,United Arab Emirates,22-04-2020 23:38,8238,52,1546
17542,04/22/2020,,Uruguay,22-04-2020 23:38,543,12,324
17543,04/22/2020,,Uzbekistan,22-04-2020 23:38,1716,7,450
17544,04/22/2020,,Venezuela,22-04-2020 23:38,288,10,122
17545,04/22/2020,,Vietnam,22-04-2020 23:38,268,0,223
17546,04/22/2020,,West Bank and Gaza,22-04-2020 23:38,474,4,71
17547,04/22/2020,,Western Sahara,22-04-2020 23:38,6,0,0
17548,04/22/2020,,Yemen,22-04-2020 23:38,1,0,0
17549,04/22/2020,,Zambia,22-04-2020 23:38,74,3,35
17550,04/22/2020,,Zimbabwe,22-04-2020 23:38,28,4,2
17551,04/22/2020,Alabama,US,22-04-2020 23:38,5593,196,0
17552,04/22/2020,Alaska,US,22-04-2020 23:38,335,9,0
17553,04/22/2020,Alberta,Canada,22-04-2020 23:38,3401,66,0
17554,04/22/2020,Anguilla,UK,22-04-2020 23:38,3,0,1
17555,04/22/2020,Anhui,Mainland China,22-04-2020 23:38,991,6,984
17556,04/22/2020,Arizona,US,22-04-2020 23:38,5473,231,0
17557,04/22/2020,Arkansas,US,22-04-2020 23:38,2276,42,0
17558,04/22/2020,Aruba,Netherlands,22-04-2020 23:38,100,2,68
17559,04/22/2020,Australian Capital Territory,Australia,22-04-2020 23:38,103,3,88
17560,04/22/2020,Beijing,Mainland China,22-04-2020 23:38,593,8,518
17561,04/22/2020,Bermuda,UK,22-04-2020 23:38,99,5,39
17562,04/22/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,22-04-2020 23:38,5,0,0
17563,04/22/2020,British Columbia,Canada,22-04-2020 23:38,1795,90,0
17564,04/22/2020,British Virgin Islands,UK,22-04-2020 23:38,5,1,3
17565,04/22/2020,California,US,22-04-2020 23:38,37344,1421,0
17566,04/22/2020,Cayman Islands,UK,22-04-2020 23:38,66,1,7
17567,04/22/2020,Channel Islands,UK,22-04-2020 23:38,498,28,285
17568,04/22/2020,Chongqing,Mainland China,22-04-2020 23:38,579,6,570
17569,04/22/2020,Colorado,US,22-04-2020 23:38,10891,506,0
17570,04/22/2020,Connecticut,US,22-04-2020 23:38,22469,1544,0
17571,04/22/2020,Curacao,Netherlands,22-04-2020 23:38,14,1,11
17572,04/22/2020,Delaware,US,22-04-2020 23:38,3200,89,0
17573,04/22/2020,Diamond Princess cruise ship,US,22-04-2020 23:38,49,0,0
17574,04/22/2020,District of Columbia,US,22-04-2020 23:38,3206,127,0
17575,04/22/2020,Falkland Islands (Malvinas),UK,22-04-2020 23:38,11,0,3
17576,04/22/2020,Faroe Islands,Denmark,22-04-2020 23:38,185,0,178
17577,04/22/2020,Florida,US,22-04-2020 23:38,28309,893,0
17578,04/22/2020,French Guiana,France,22-04-2020 23:38,97,1,83
17579,04/22/2020,French Polynesia,France,22-04-2020 23:38,57,0,35
17580,04/22/2020,Fujian,Mainland China,22-04-2020 23:38,355,1,342
17581,04/22/2020,Gansu,Mainland China,22-04-2020 23:38,139,2,137
17582,04/22/2020,Georgia,US,22-04-2020 23:38,21214,848,0
17583,04/22/2020,Gibraltar,UK,22-04-2020 23:38,132,0,127
17584,04/22/2020,Grand Princess,US,22-04-2020 23:38,103,0,0
17585,04/22/2020,Greenland,Denmark,22-04-2020 23:38,11,0,11
17586,04/22/2020,Guadeloupe,France,22-04-2020 23:38,148,12,73
17587,04/22/2020,Guam,US,22-04-2020 23:38,136,5,0
17588,04/22/2020,Guangdong,Mainland China,22-04-2020 23:38,1582,8,1511
17589,04/22/2020,Guangxi,Mainland China,22-04-2020 23:38,254,2,252
17590,04/22/2020,Guizhou,Mainland China,22-04-2020 23:38,147,2,145
17591,04/22/2020,Hainan,Mainland China,22-04-2020 23:38,168,6,162
17592,04/22/2020,Hawaii,US,22-04-2020 23:38,592,12,0
17593,04/22/2020,Hebei,Mainland China,22-04-2020 23:38,328,6,317
17594,04/22/2020,Heilongjiang,Mainland China,22-04-2020 23:38,921,13,479
17595,04/22/2020,Henan,Mainland China,22-04-2020 23:38,1276,22,1254
17596,04/22/2020,Hong Kong,Hong Kong,22-04-2020 23:38,1033,4,678
17597,04/22/2020,Hubei,Mainland China,22-04-2020 23:38,68128,4512,63519
17598,04/22/2020,Hunan,Mainland China,22-04-2020 23:38,1019,4,1015
17599,04/22/2020,Idaho,US,22-04-2020 23:38,1766,51,0
17600,04/22/2020,Illinois,US,22-04-2020 23:38,35107,1565,0
17601,04/22/2020,Indiana,US,22-04-2020 23:38,12438,666,0
17602,04/22/2020,Inner Mongolia,Mainland China,22-04-2020 23:38,194,1,108
17603,04/22/2020,Iowa,US,22-04-2020 23:38,3748,90,0
17604,04/22/2020,Isle of Man,UK,22-04-2020 23:38,307,15,212
17605,04/22/2020,Jiangsu,Mainland China,22-04-2020 23:38,653,0,645
17606,04/22/2020,Jiangxi,Mainland China,22-04-2020 23:38,937,1,936
17607,04/22/2020,Jilin,Mainland China,22-04-2020 23:38,106,1,98
17608,04/22/2020,Kansas,US,22-04-2020 23:38,2331,112,0
17609,04/22/2020,Kentucky,US,22-04-2020 23:38,3378,185,0
17610,04/22/2020,Liaoning,Mainland China,22-04-2020 23:38,146,2,143
17611,04/22/2020,Louisiana,US,22-04-2020 23:38,25258,1473,0
17612,04/22/2020,Macau,Macau,22-04-2020 23:38,45,0,26
17613,04/22/2020,Maine,US,22-04-2020 23:38,907,39,0
17614,04/22/2020,Manitoba,Canada,22-04-2020 23:38,257,6,0
17615,04/22/2020,Martinique,France,22-04-2020 23:38,164,14,73
17616,04/22/2020,Maryland,US,22-04-2020 23:38,14775,698,0
17617,04/22/2020,Massachusetts,US,22-04-2020 23:38,42944,2182,0
17618,04/22/2020,Mayotte,France,22-04-2020 23:38,326,4,125
17619,04/22/2020,Michigan,US,22-04-2020 23:38,33966,2813,0
17620,04/22/2020,Minnesota,US,22-04-2020 23:38,2722,179,0
17621,04/22/2020,Mississippi,US,22-04-2020 23:38,4894,193,0
17622,04/22/2020,Missouri,US,22-04-2020 23:38,6277,238,0
17623,04/22/2020,Montana,US,22-04-2020 23:38,439,14,0
17624,04/22/2020,Montserrat,UK,22-04-2020 23:38,11,0,2
17625,04/22/2020,Nebraska,US,22-04-2020 23:38,1813,38,0
17626,04/22/2020,Nevada,US,22-04-2020 23:38,4081,172,0
17627,04/22/2020,New Brunswick,Canada,22-04-2020 23:38,118,0,0
17628,04/22/2020,New Caledonia,France,22-04-2020 23:38,18,0,17
17629,04/22/2020,New Hampshire,US,22-04-2020 23:38,1588,48,0
17630,04/22/2020,New Jersey,US,22-04-2020 23:38,95914,5150,0
17631,04/22/2020,New Mexico,US,22-04-2020 23:38,2210,71,0
17632,04/22/2020,New South Wales,Australia,22-04-2020 23:38,2926,26,1379
17633,04/22/2020,New York,US,22-04-2020 23:38,263292,19413,0
17634,04/22/2020,Newfoundland and Labrador,Canada,22-04-2020 23:38,256,3,0
17635,04/22/2020,Ningxia,Mainland China,22-04-2020 23:38,75,0,75
17636,04/22/2020,North Carolina,US,22-04-2020 23:38,7495,265,0
17637,04/22/2020,North Dakota,US,22-04-2020 23:38,679,14,0
17638,04/22/2020,Northern Mariana Islands,US,22-04-2020 23:38,14,2,0
17639,04/22/2020,Northern Territory,Australia,22-04-2020 23:38,28,0,9
17640,04/22/2020,Northwest Territories,Canada,22-04-2020 23:38,5,0,0
17641,04/22/2020,Nova Scotia,Canada,22-04-2020 23:38,772,12,0
17642,04/22/2020,Ohio,US,22-04-2020 23:38,14117,610,0
17643,04/22/2020,Oklahoma,US,22-04-2020 23:38,2894,170,0
17644,04/22/2020,Ontario,Canada,22-04-2020 23:38,13718,762,0
17645,04/22/2020,Oregon,US,22-04-2020 23:38,2059,78,0
17646,04/22/2020,Pennsylvania,US,22-04-2020 23:38,36082,1673,0
17647,04/22/2020,Prince Edward Island,Canada,22-04-2020 23:38,26,0,0
17648,04/22/2020,Puerto Rico,US,22-04-2020 23:38,1252,63,0
17649,04/22/2020,Qinghai,Mainland China,22-04-2020 23:38,18,0,18
17650,04/22/2020,Quebec,Canada,22-04-2020 23:38,20965,1134,0
17651,04/22/2020,Queensland,Australia,22-04-2020 23:38,1015,6,738
17652,04/22/2020,Recovered,Canada,22-04-2020 23:38,0,0,14454
17653,04/22/2020,Recovered,US,22-04-2020 23:38,0,0,77366
17654,04/22/2020,Reunion,France,22-04-2020 23:38,410,0,238
17655,04/22/2020,Rhode Island,US,22-04-2020 23:38,5841,181,0
17656,04/22/2020,Saint Barthelemy,France,22-04-2020 23:38,6,0,6
17657,04/22/2020,Saint Pierre and Miquelon,France,22-04-2020 23:38,1,0,0
17658,04/22/2020,Saskatchewan,Canada,22-04-2020 23:38,326,4,0
17659,04/22/2020,Shaanxi,Mainland China,22-04-2020 23:38,279,3,253
17660,04/22/2020,Shandong,Mainland China,22-04-2020 23:38,787,7,766
17661,04/22/2020,Shanghai,Mainland China,22-04-2020 23:38,639,7,534
17662,04/22/2020,Shanxi,Mainland China,22-04-2020 23:38,197,0,140
17663,04/22/2020,Sichuan,Mainland China,22-04-2020 23:38,561,3,556
17664,04/22/2020,Sint Maarten,Netherlands,22-04-2020 23:38,71,11,22
17665,04/22/2020,South Australia,Australia,22-04-2020 23:38,435,4,331
17666,04/22/2020,South Carolina,US,22-04-2020 23:38,4761,140,0
17667,04/22/2020,South Dakota,US,22-04-2020 23:38,1858,9,0
17668,04/22/2020,St Martin,France,22-04-2020 23:38,38,2,19
17669,04/22/2020,Tasmania,Australia,22-04-2020 23:38,180,7,67
17670,04/22/2020,Tennessee,US,22-04-2020 23:38,7394,157,0
17671,04/22/2020,Texas,US,22-04-2020 23:38,21321,556,0
17672,04/22/2020,Tianjin,Mainland China,22-04-2020 23:38,189,3,176
17673,04/22/2020,Tibet,Mainland China,22-04-2020 23:38,1,0,1
17674,04/22/2020,Turks and Caicos Islands,UK,22-04-2020 23:38,11,1,4
17675,04/22/2020,Utah,US,22-04-2020 23:38,3445,32,0
17676,04/22/2020,Vermont,US,22-04-2020 23:38,823,40,0
17677,04/22/2020,Victoria,Australia,22-04-2020 23:38,1319,14,1172
17678,04/22/2020,Virgin Islands,US,22-04-2020 23:38,54,3,0
17679,04/22/2020,Virginia,US,22-04-2020 23:38,10266,349,0
17680,04/22/2020,Washington,US,22-04-2020 23:38,12596,686,0
17681,04/22/2020,West Virginia,US,22-04-2020 23:38,939,27,0
17682,04/22/2020,Western Australia,Australia,22-04-2020 23:38,541,7,340
17683,04/22/2020,Wisconsin,US,22-04-2020 23:38,4845,248,0
17684,04/22/2020,Wyoming,US,22-04-2020 23:38,447,6,0
17685,04/22/2020,Xinjiang,Mainland China,22-04-2020 23:38,76,3,73
17686,04/22/2020,Yukon,Canada,22-04-2020 23:38,11,0,0
17687,04/22/2020,Yunnan,Mainland China,22-04-2020 23:38,184,2,178
17688,04/22/2020,Zhejiang,Mainland China,22-04-2020 23:38,1268,1,1252
17689,04/23/2020,,Afghanistan,24-04-2020 03:31,1279,42,179
17690,04/23/2020,,Albania,24-04-2020 03:31,663,27,385
17691,04/23/2020,,Algeria,24-04-2020 03:31,3007,407,1355
17692,04/23/2020,,Andorra,24-04-2020 03:31,723,37,333
17693,04/23/2020,,Angola,24-04-2020 03:31,25,2,6
17694,04/23/2020,,Antigua and Barbuda,24-04-2020 03:31,24,3,10
17695,04/23/2020,,Argentina,24-04-2020 03:31,3435,165,919
17696,04/23/2020,,Armenia,24-04-2020 03:31,1523,24,659
17697,04/23/2020,,Austria,24-04-2020 03:31,15002,522,11694
17698,04/23/2020,,Azerbaijan,24-04-2020 03:31,1548,20,948
17699,04/23/2020,,Bahamas,24-04-2020 03:31,72,11,14
17700,04/23/2020,,Bahrain,24-04-2020 03:31,2217,8,1082
17701,04/23/2020,,Bangladesh,24-04-2020 03:31,4186,127,108
17702,04/23/2020,,Barbados,24-04-2020 03:31,76,6,30
17703,04/23/2020,,Belarus,24-04-2020 03:31,8022,60,938
17704,04/23/2020,,Belgium,24-04-2020 03:31,42797,6490,9800
17705,04/23/2020,,Belize,24-04-2020 03:31,18,2,5
17706,04/23/2020,,Benin,24-04-2020 03:31,54,1,27
17707,04/23/2020,,Bhutan,24-04-2020 03:31,7,0,3
17708,04/23/2020,,Bolivia,24-04-2020 03:31,703,43,44
17709,04/23/2020,,Bosnia and Herzegovina,24-04-2020 03:31,1413,54,485
17710,04/23/2020,,Botswana,24-04-2020 03:31,22,1,0
17711,04/23/2020,,Brazil,24-04-2020 03:31,50036,3331,26573
17712,04/23/2020,,Brunei,24-04-2020 03:31,138,1,119
17713,04/23/2020,,Bulgaria,24-04-2020 03:31,1097,52,190
17714,04/23/2020,,Burkina Faso,24-04-2020 03:31,616,41,410
17715,04/23/2020,,Burma,24-04-2020 03:31,139,5,9
17716,04/23/2020,,Burundi,24-04-2020 03:31,11,1,4
17717,04/23/2020,,Cabo Verde,24-04-2020 03:31,82,1,1
17718,04/23/2020,,Cambodia,24-04-2020 03:31,122,0,110
17719,04/23/2020,,Cameroon,24-04-2020 03:31,1334,43,668
17720,04/23/2020,,Central African Republic,24-04-2020 03:31,16,0,10
17721,04/23/2020,,Chad,24-04-2020 03:31,33,0,8
17722,04/23/2020,,Chile,24-04-2020 03:31,11812,168,5804
17723,04/23/2020,,Colombia,24-04-2020 03:31,4561,215,927
17724,04/23/2020,,Congo (Brazzaville),24-04-2020 03:31,186,6,16
17725,04/23/2020,,Congo (Kinshasa),24-04-2020 03:31,377,25,47
17726,04/23/2020,,Costa Rica,24-04-2020 03:31,686,6,196
17727,04/23/2020,,Croatia,24-04-2020 03:31,1981,50,883
17728,04/23/2020,,Cuba,24-04-2020 03:31,1235,43,365
17729,04/23/2020,,Cyprus,24-04-2020 03:31,795,13,98
17730,04/23/2020,,Czech Republic,24-04-2020 03:31,7187,210,2152
17731,04/23/2020,,Denmark,24-04-2020 03:31,8073,394,5384
17732,04/23/2020,,Diamond Princess,24-04-2020 03:31,712,13,645
17733,04/23/2020,,Djibouti,24-04-2020 03:31,986,2,252
17734,04/23/2020,,Dominica,24-04-2020 03:31,16,0,9
17735,04/23/2020,,Dominican Republic,24-04-2020 03:31,5543,265,581
17736,04/23/2020,,Ecuador,24-04-2020 03:31,11183,560,1328
17737,04/23/2020,,Egypt,24-04-2020 03:31,3891,287,1004
17738,04/23/2020,,El Salvador,24-04-2020 03:31,250,8,67
17739,04/23/2020,,Equatorial Guinea,24-04-2020 03:31,84,1,7
17740,04/23/2020,,Eritrea,24-04-2020 03:31,39,0,6
17741,04/23/2020,,Estonia,24-04-2020 03:31,1592,45,192
17742,04/23/2020,,Eswatini,24-04-2020 03:31,31,1,8
17743,04/23/2020,,Ethiopia,24-04-2020 03:31,116,3,21
17744,04/23/2020,,Fiji,24-04-2020 03:31,18,0,8
17745,04/23/2020,,Finland,24-04-2020 03:31,4284,172,2000
17746,04/23/2020,,France,24-04-2020 03:31,158183,21856,42088
17747,04/23/2020,,Gabon,24-04-2020 03:31,167,2,24
17748,04/23/2020,,Gambia,24-04-2020 03:31,10,1,2
17749,04/23/2020,,Georgia,24-04-2020 03:31,425,5,111
17750,04/23/2020,,Germany,24-04-2020 03:31,153129,5575,103300
17751,04/23/2020,,Ghana,24-04-2020 03:31,1154,9,99
17752,04/23/2020,,Greece,24-04-2020 03:31,2463,125,577
17753,04/23/2020,,Grenada,24-04-2020 03:31,15,0,6
17754,04/23/2020,,Guatemala,24-04-2020 03:31,384,11,30
17755,04/23/2020,,Guinea,24-04-2020 03:31,862,6,170
17756,04/23/2020,,Guinea-Bissau,24-04-2020 03:31,50,0,3
17757,04/23/2020,,Guyana,24-04-2020 03:31,70,7,9
17758,04/23/2020,,Haiti,24-04-2020 03:31,72,5,2
17759,04/23/2020,,Holy See,24-04-2020 03:31,9,0,2
17760,04/23/2020,,Honduras,24-04-2020 03:31,519,47,31
17761,04/23/2020,,Hungary,24-04-2020 03:31,2284,239,390
17762,04/23/2020,,Iceland,24-04-2020 03:31,1789,10,1509
17763,04/23/2020,,India,24-04-2020 03:31,23077,721,5012
17764,04/23/2020,,Indonesia,24-04-2020 03:31,7775,647,960
17765,04/23/2020,,Iran,24-04-2020 03:31,87026,5481,64843
17766,04/23/2020,,Iraq,24-04-2020 03:31,1677,83,1171
17767,04/23/2020,,Ireland,24-04-2020 03:31,17607,794,9233
17768,04/23/2020,,Israel,24-04-2020 03:31,14803,192,5611
17769,04/23/2020,,Italy,24-04-2020 03:31,189973,25549,57576
17770,04/23/2020,,Ivory Coast,24-04-2020 03:31,1004,14,359
17771,04/23/2020,,Jamaica,24-04-2020 03:31,257,6,28
17772,04/23/2020,,Japan,24-04-2020 03:31,12368,328,1494
17773,04/23/2020,,Jordan,24-04-2020 03:31,437,7,318
17774,04/23/2020,,Kazakhstan,24-04-2020 03:31,2289,20,560
17775,04/23/2020,,Kenya,24-04-2020 03:31,320,14,89
17776,04/23/2020,,Kosovo,24-04-2020 03:31,510,12,93
17777,04/23/2020,,Kuwait,24-04-2020 03:31,2399,14,498
17778,04/23/2020,,Kyrgyzstan,24-04-2020 03:31,631,8,302
17779,04/23/2020,,Laos,24-04-2020 03:31,19,0,4
17780,04/23/2020,,Latvia,24-04-2020 03:31,778,11,133
17781,04/23/2020,,Lebanon,24-04-2020 03:31,688,22,140
17782,04/23/2020,,Liberia,24-04-2020 03:31,101,8,20
17783,04/23/2020,,Libya,24-04-2020 03:31,60,2,15
17784,04/23/2020,,Liechtenstein,24-04-2020 03:31,81,1,55
17785,04/23/2020,,Lithuania,24-04-2020 03:31,1398,40,399
17786,04/23/2020,,Luxembourg,24-04-2020 03:31,3665,83,728
17787,04/23/2020,,MS Zaandam,24-04-2020 03:31,9,2,0
17788,04/23/2020,,Madagascar,24-04-2020 03:31,121,0,58
17789,04/23/2020,,Malawi,24-04-2020 03:31,33,3,3
17790,04/23/2020,,Malaysia,24-04-2020 03:31,5603,95,3542
17791,04/23/2020,,Maldives,24-04-2020 03:31,108,0,16
17792,04/23/2020,,Mali,24-04-2020 03:31,309,21,77
17793,04/23/2020,,Malta,24-04-2020 03:31,445,3,204
17794,04/23/2020,,Mauritania,24-04-2020 03:31,7,1,6
17795,04/23/2020,,Mauritius,24-04-2020 03:31,331,9,266
17796,04/23/2020,,Mexico,24-04-2020 03:31,11633,1069,2627
17797,04/23/2020,,Moldova,24-04-2020 03:31,2926,80,661
17798,04/23/2020,,Monaco,24-04-2020 03:31,94,4,35
17799,04/23/2020,,Mongolia,24-04-2020 03:31,36,0,9
17800,04/23/2020,,Montenegro,24-04-2020 03:31,316,5,123
17801,04/23/2020,,Morocco,24-04-2020 03:31,3568,155,456
17802,04/23/2020,,Mozambique,24-04-2020 03:31,46,0,9
17803,04/23/2020,,Namibia,24-04-2020 03:31,16,0,7
17804,04/23/2020,,Nepal,24-04-2020 03:31,48,0,10
17805,04/23/2020,,Netherlands,24-04-2020 03:31,35729,4177,0
17806,04/23/2020,,New Zealand,24-04-2020 03:31,1456,17,1095
17807,04/23/2020,,Nicaragua,24-04-2020 03:31,11,3,7
17808,04/23/2020,,Niger,24-04-2020 03:31,671,24,256
17809,04/23/2020,,Nigeria,24-04-2020 03:31,981,31,197
17810,04/23/2020,,North Macedonia,24-04-2020 03:31,1300,56,301
17811,04/23/2020,,Norway,24-04-2020 03:31,7401,194,32
17812,04/23/2020,,Oman,24-04-2020 03:31,1716,9,307
17813,04/23/2020,,Pakistan,24-04-2020 03:31,11155,237,2527
17814,04/23/2020,,Panama,24-04-2020 03:31,5166,146,271
17815,04/23/2020,,Papua New Guinea,24-04-2020 03:31,8,0,0
17816,04/23/2020,,Paraguay,24-04-2020 03:31,213,9,67
17817,04/23/2020,,Peru,24-04-2020 03:31,20914,572,7422
17818,04/23/2020,,Philippines,24-04-2020 03:31,6981,462,722
17819,04/23/2020,,Poland,24-04-2020 03:31,10511,454,1740
17820,04/23/2020,,Portugal,24-04-2020 03:31,22353,820,1201
17821,04/23/2020,,Qatar,24-04-2020 03:31,7764,10,750
17822,04/23/2020,,Romania,24-04-2020 03:31,10096,545,2478
17823,04/23/2020,,Russia,24-04-2020 03:31,62773,555,4891
17824,04/23/2020,,Rwanda,24-04-2020 03:31,154,0,87
17825,04/23/2020,,Saint Kitts and Nevis,24-04-2020 03:31,15,0,1
17826,04/23/2020,,Saint Lucia,24-04-2020 03:31,15,0,15
17827,04/23/2020,,Saint Vincent and the Grenadines,24-04-2020 03:31,13,0,3
17828,04/23/2020,,San Marino,24-04-2020 03:31,501,40,63
